 Date , SP500 , MSFT-US , AAPL-US , AMZN-US , BRK.B-US , FB-US , JNJ-US , JPM-US , GOOG-US , GOOGL-US , XOM-US , BAC-US , UNH-US , PFE-US , V-US , VZ-US , PG-US , T-US , INTC-US , CVX-US , WFC-US , NTRS-US , SBAC-US , ROK-US , CLX-US , FE-US , MAT-US , UAA-US , NFX-US , COTY-US , NWS-US 
 16/07/2018 ,-0.0010709,-0.004649,-0.003185,0.0002964,0.006817,-0.0013012,-0.0103968,0.0329752,-0.0046494,-0.0060641,-0.0003636,0.0347463,-0.0050717,-0.002668,-0.0068858,0.0044781,0.0040398,0.0059918,-0.0026846,-0.0002439,0.0224257,0.008029,-0.0089307,-0.0066959,-0.0029719,0.0111888,-0.0097324,0.0027907,-0.0122241,0.002819,-0.0063493
 17/07/2018 ,0.0072454,0.0128095,0.0089592,0.0178686,-0.0082813,0.0248414,0.0045126,-0.0017166,0.0226749,0.0256523,0.0006079,0.0040147,-0.005009,0.0050721,0.010566,-0.0021342,0.0046447,-0.0034515,0.0137122,-0.0036777,-0.006848,0.00237,0.0018361,0.0142583,0.0055858,0.0011043,0.0111248,0.0013966,-0.0006928, -   ,-0.0032051
 18/07/2018 ,0.0015188,-0.0077402,-0.0071959,-0.0027489,0.0252685,-0.0021924,-0.0078409,0.0100525,-0.0005683,0.0036242,0.0051346,0.0070187,0.0171638,0.0018621,0.0070758,-0.0052519, -   ,-0.003457,-0.0028918,0.0023919,0.0055102,0.0272854,-0.0091497,0.0052501,-0.012804,-0.0168182,-0.0166154,0.0115955,0.0141243,-0.0226148,0.0129449
 19/07/2018 ,-0.001737,-0.0050511,0.0115451,-0.0090136,-0.014275,-0.0032572,-0.0124677,-0.010535,-0.0033921,-0.006257,-0.0023113,-0.008687,-0.0093609,-0.0024032,-0.0058175,-0.0068493,0.0039531,-0.0144974,0.0073644,0.0047069,0.0012443,-0.0202385,-0.0002459,0.0149229,0.0202739,-0.0022397,0.008805,0.0142267,0.0198192,-0.0021724,0.0032154
 20/07/2018 ,-0.0009699,-0.0167469,-0.0017729,-0.0061972,-0.0011168,0.0052191,0.0043895,0.0116363,-0.0017271,-0.0011341,-0.0039157,0.0172181,0.0060915,0.0034947,0.0070713,0.0017812,0.0045965,-0.0073412,0.0015434,0.0084123,0.0060638,-0.0006494,-0.0012311,0.0035737,0.0103489,-0.0061918, -   ,-0.0239386,-0.0235174,0.0108696,-0.0032154
 23/07/2018 ,0.0027901,0.0157102,0.0048774,-0.005634,0.0081529,0.0015671,0.0069981,0.0206195,0.0207365,0.0128297,-0.0067114,0.0202389,-0.0006722,-0.0034816,-0.004479,0.0011837,0.0002549,-0.0044958,0.0104307,-0.0083368,0.0285511,0.0291388,-0.0017923,-0.0162274,-0.0083466,-0.0155453,0.0048455,-0.0124654,-0.0245675,0.0057636,-0.0032154
 24/07/2018 ,-0.0000993,-0.0083816,0.0028579,0.0001258,0.0000504,-0.0020455,0.0166614,0.0052839,-0.0114923,-0.0101101,0.0182779,-0.0006483,-0.004316,0.0088305,-0.006809,0.0050732,0.0186999,0.01376,-0.0109931,0.0162469,0.0060344,0.0057662,-0.0073065,0.0071488,-0.0032294,-0.0080392,-0.0066305,-0.0364656,0.0021216,-0.0208633,-0.0192927
 25/07/2018 ,0.0100577,0.0266315,0.0091164,0.0187558,-0.0030271,0.0082748,-0.0040267,0.0114156,0.0198284,0.018617,0.0069869,0.012052,0.0001962,0.0084948,0.0163887,-0.0150899,0.0095275,-0.0273312,0.0042138,0.0103543,0.0022375,-0.001167,0.0007474,0.0453561,0.0036972,0.0066687,-0.0073126,0.0272904,-0.0070646,-0.0095518,0.0098361
 26/07/2018 ,0.0006877,-0.0101138,-0.0020553,-0.016857,-0.0040853,0.0078335,0.0029255,-0.0049384,0.0138529,0.0144573,0.0048909,-0.0080153,0.0029267,0.0031545,0.0062848,0.0009778,0.0066615,-0.0003294,-0.005529,-0.0060145,-0.0027364,0.0011661,0.0005578,0.0004893,0.0083414,0.0074391,0.0543919,0.0357143,-0.0028299,-0.004415,-0.0097403
 27/07/2018 ,-0.0082784,-0.0226902,-0.0205654,-0.0313318,-0.0002525,-0.0276867,0.0120787,0.0073797,-0.0255704,-0.0281044,0.0117329,0.0022588,-0.0071377,0.0081366,-0.0165641,0.0102953,0.0114222,0.0206896,-0.0221493,0.0258979,0.0042822,-0.0056457,-0.0103864,-0.0013024,0.0130526,-0.0065267,-0.0195091,-0.0623578,-0.0043368,0.0037425,-0.0130719
 30/07/2018 ,-0.0058177,-0.0169791,-0.01037,-0.026328,0.0065217,-0.0241871,0.0029593,0.00387,-0.0067345,-0.0120557,-0.0047484,0.0054592,-0.0080888,0.0059956,-0.0260474,0.004209,0.0016235,0.0139417,0.0012597,0.0084413,-0.0057794,-0.0094543,-0.0110021,-0.011628,0.019694,0.0025855,-0.0070198,-0.0223627,0.0254025,0.0074628, -   
 31/07/2018 ,0.0023347,-0.00385,-0.0000527,-0.0050658,-0.0056784,0.0111912,0.0018142,-0.0181927,-0.0022541,-0.0036453,-0.0015924,-0.0153062,-0.0036201,0.0450143,-0.0028441,-0.0182509,0.0060953,-0.0052894,-0.0029023,-0.0135156,-0.0225216,-0.0144379, -   ,0.0201795,0.0082045,0.0102653,0.0192678,-0.012364,0.0024433,-0.0066667,0.0099011
 01/08/2018 ,-0.0027684,0.0023579,0.0119017,0.0073823,-0.0047787,-0.0131087,0.0018884,-0.0007775,-0.0065065,-0.004939,-0.0061811,0.000961,-0.0106599,0.0161492,0.0037026,-0.0055747,0.00286,-0.0093168,0.0157111,0.0006385,-0.0053485,-0.0042831,0.0289772,-0.0143789,-0.0048216,0.0155989,0.014791,-0.0378024,0.003499,0.0037565,0.0032894
 02/08/2018 ,0.0095484,0.0205882,0.0339516,0.02547,0.0043611,0.0333372,-0.0123411,0.0137907,0.0167924,0.018572,0.0002502,0.0096836,0.0101774,0.0007572,0.0106947,0.0046385,0.0148516, -   ,0.0202062,-0.0054644,0.0211983,0.0059947,-0.0283101,-0.0125938,0.0359272,0.0005495,0.0283505,0.0315623,-0.0147992,0.011994,0.0066224
 03/08/2018 ,0.003792,0.0022263,0.004637,-0.0078651,0.0087657,0.0005065,0.0058698,0.0093965,-0.0048064,-0.0056377,0.0028759,0.0105837,0.0030025,0.0232206,0.003805,0.0051923,0.0023132,0.0115988,0.0026262,-0.0008054,0.0132622,0.0066001,0.0055196,-0.0105844,0.0047753,0.004949, -   ,-0.0010152,-0.0115025,0.025,0.0099011
 06/08/2018 ,0.0035595,0.0000925,0.0051443,0.0120166,0.0057104,0.0375482,0.0028867,0.0028255,-0.0001878,-0.0031733,-0.0008723,0.0022257,0.0010137,0.0169492,0.0004297,0.006714,0.0038929,-0.0031046,0.0108674,-0.0009644,0.0052919,0.0063734,0.0011974,-0.0009494,0.002865,-0.0013777,0.0018856,0.0035642,0.0199203,-0.0244604,0.0065575
 07/08/2018 ,0.0008859,0.0029477,-0.010558,0.0042868,0.0058795,-0.0144236,-0.0031848,-0.0016137,0.0042199,0.0030591,0.0044494,-0.0012677,0.0000387,-0.0002446,0.0021431,-0.0003811,0.002791,0.0096605,0.0054623,-0.0028676,-0.0020359,-0.00009,-0.0062245,0.0074423,-0.0104218,-0.0005529,-0.024375,0.0065823,-0.001406,-0.010294,-0.0032574
 08/08/2018 ,0.0003185,0.0014634,0.0058238,0.0137131,0.0006226,0.0023275,-0.0024337,0.0039205,0.0041436,0.0036683,-0.0035791,0.0092034,0.0027122,0.0171949,0.0050008,0.0028544,0.0030451,-0.0036946,0.007258,-0.0051398,0.0073179,0.0064102,-0.0060062,-0.0223987,-0.0033962,-0.0022173,-0.0051282,0.0175879,-0.006752,-0.0088889,-0.0032574
 09/08/2018 ,-0.0012635,-0.0003645,0.0077191,0.0087779,0.0004785,-0.0148454,-0.0025848,-0.0053612,-0.0006401,0.00137,-0.0050788,-0.004097,0.0064637,-0.007264,-0.005116,0.0066464,-0.0126153,0.0027776,0.0056158,-0.0115359,-0.0035806,-0.0060143,-0.0012091,-0.0077838,-0.0058141,0.0080532,0.0090498,0.0237154,-0.0160944,-0.0669173,0.0032572
 10/08/2018 ,-0.0022397,-0.0038384,0.0008197,-0.0011702,-0.003232,-0.0097781,-0.0033541,0.0019913,-0.0043363,-0.0052971,-0.0011321,-0.0012808,-0.0004992,0.0029405,-0.0010724,-0.0086907,0.0015991,-0.0040136,0.0070089,0.0095767,0.0116765,-0.0095031,-0.0037018,-0.0069353,0.0008568,-0.0033002,0.0128866,0.0019427,0.016035,-0.0290088,-0.1151316
 13/08/2018 ,-0.0047717,-0.0094287,0.0056332,-0.0012115,-0.0070658,-0.0002776,-0.0038249,-0.0144514,-0.0015926,-0.002046,-0.0112019,-0.019305,-0.000345,-0.0034189,-0.0022772,-0.0098596,-0.0022033,-0.0015499,-0.0096074,-0.0070554,-0.0008672,-0.0124263,-0.0023142,-0.0068745,0.0020578,0.0027579,0.0121096,0.003861,-0.0284377,-0.0249377,0.0257353
 14/08/2018 ,0.0042718,0.0092115,-0.0019272,0.0001355,0.0025816,0.0022135,-0.001311,0.0033255,0.0055943,0.004503,-0.0086087,0.0058804,0.0099276,-0.0031833,0.0032784,0.0107053,-0.000983, -   ,-0.0113005,-0.002766,0.006936,0.0103151,-0.0057165,0.0022094,0.0038928,0.002204,-0.0213836,0.0247619,-0.019329, -   , -   
 15/08/2018 ,-0.0033876,-0.0076506,0.0048752,-0.0141028,-0.0024877,0.0010594,0.0052408,-0.0010544,-0.0121048,-0.0096924,-0.0107996,-0.0039369,-0.0052295,0.0088235,-0.0030638,0.009672,0.0123003,0.0058861,-0.0066973,-0.0308956,0.0053745,-0.007141,0.0014209,0.0002914,0.0170478,0.0043849,-0.010356,-0.0292315,-0.0263356,-0.038688,-0.0035335
 16/08/2018 ,0.0032669,-0.0060942,0.0074145,-0.0091494,0.0105653,-0.0317038,0.0111433,0.003673,-0.0148931,-0.0144365,0.0093168,0.0052355,0.0058493,0.0046081,-0.0029773,0.0191549,0.0149165,0.017215,-0.0121467,-0.0003397,0.0089439,0.0013022,0.0026402,0.0053947,0.0103256,0.0131183,-0.0026247,0.006253,-0.0061373,0.0609982, -   
 17/08/2018 ,0.0041609,0.0020492,0.0193965,-0.0018984,0.0027461,-0.0040115,0.015251,0.001134,-0.0008902,-0.0050653,-0.0010212,0.0026093,-0.0046292,0.0147058,0.0039068,0.0097678,-0.0004777,-0.0009076,0.0021276,-0.0029623,0.0059819,0.0028867,0.0127053,0.0010956,0.004357,0.0070195,0.0092287,-0.0149038,0.0126777,0.0616855,0.0069686
 20/08/2018 ,0.0010932,-0.0059529,-0.0121044,-0.0073311,0.0001439,-0.0088485,0.0144519,0.0002619,0.0022821,0.0010568,0.0070277,0.0058651,-0.0022814,0.0030805,-0.0042389,-0.0050974,-0.0029801,-0.0009052,-0.0116897,-0.0021187,0.0037409,0.0054707,-0.0016439,-0.00069,0.0033846,-0.0058982,-0.0084306,0.0276163,0.0030465,0.0163935, -   
 21/08/2018 ,0.0005067,-0.0087915,-0.0081181,0.0018191,-0.0015325,-0.0010995,-0.0120436,-0.0004334,-0.0052815,-0.004587,-0.0027831,0.0035588,-0.000611,-0.0040161,-0.0068086,0.000182,0.0039489,0.0021002,0.0205744,-0.0036747,-0.000678,0.0069329,-0.0092991,-0.0008049,-0.0085244,-0.0051378,-0.0013089,0.0116822,0.0078681,-0.0174839,-0.0070671
 22/08/2018 ,0.0002901,0.0114312,0.0044371,0.0150588,-0.0014449,0.0083038,-0.007008,-0.0029486,0.0061083,0.0062015,0.0107445,0.0019405,-0.0046193,-0.0018981,0.0092239,-0.0127644,-0.0050114,-0.0156627,-0.0042328,0.0032056,0.0022018,-0.001198,-0.0134443,-0.0071851,-0.0104976,-0.0097534,0.0098168,-0.0004619,0.012523,0.0147185,0.0070921
 23/08/2018 ,-0.0011572,0.0038264,0.0039134,-0.0022389,-0.0016379,-0.0010977,0.0037143,-0.0020007,-0.001458,0.0010493,-0.0060331,-0.0032321,0.0015325,0.0021373,0.0077301,0.0022156,0.0027706,-0.0061181,0.0025608,-0.0024496,-0.0064407,-0.010144,0.0012338,0.0096407,0.0075976,0.004918,-0.0084525,0.0046211,0.0054965,-0.0008584,-0.0177305
 24/08/2018 ,0.0043111,0.0067801,-0.0020316,-0.0026799,0.0011071,0.0054404,0.0062171,-0.0026092,0.0097864,0.0087684,0.0012576,-0.0016161,0.0096657,-0.0007071,0.0132095,0.0095835,0.0016822,0.0055454,0.007824,0.0009252,-0.0035654,-0.0041667,0.009315,0.0106236,0.0002747,0.0067934,0.0078534,-0.0073869,0.0007184,0.0265637,-0.0071685
 27/08/2018 ,0.0041772,0.0030201,0.0036381,0.0066214,0.0093498,0.0083527,-0.0042804,0.0129318,0.0115836,0.0097497,0.006132,0.0090234,0.007849,-0.0221072,0.0028277,-0.0023646,-0.0007185,0.002749,0.0072916,0.0082942,0.0039069,0.0100851,0.0023011,0.0060851,-0.0112759,-0.0067402,0.0116807,-0.0427112,-0.0017908,0.0099833,-0.0071942
 28/08/2018 ,-0.0013545,0.0029106,0.0031506,-0.0025339,-0.0005216,-0.0103313,-0.003413,-0.0073505,-0.0081689,-0.0079943,-0.0037229,-0.0028699,-0.0001116,-0.0026435,-0.0029528,-0.003101,-0.0028667,-0.0042671,0.000412,-0.006136,-0.0020273,-0.0050161,-0.0017207,-0.0012379,-0.001862,0.0043243,-0.0025657,0.0174927,-0.0150592,-0.0208012,-0.0036232
 29/08/2018 ,0.0046266,0.0142147,0.0128549,0.022857,0.0012796,-0.0022406,0.0040202,-0.0050708,0.0095761,0.0076892,0.0052213,-0.003201,0.0022728, -   ,0.0107932,-0.0038335,-0.0002396,-0.0131661,0.0010267,0.0018333,-0.0015242,-0.0103404,0.0061314,0.0070502,0.0004837,0.0067167,-0.0012706,0.0399803,0.0003606,0.0085336,0.0036232
 30/08/2018 ,-0.0026848,0.0025073,0.0079731,0.0024832,-0.0063009,0.009892,0.0018559,-0.0034604,-0.004107,-0.007092,0.0007459,-0.0003224,-0.0039708,0.0065486,-0.000545,0.0064337,0.0002399,-0.0074535,-0.0057708,-0.0022485,-0.0035793,-0.0066728,-0.020447,0.0002807,0.0015886,-0.0050572,-0.0172304,-0.0138359,-0.0100575,-0.0070148,-0.0072464
 31/08/2018 ,0.0010868,0.0057753,0.0049447,0.002845,-0.0060952,-0.0080158,0.0006687,-0.0021771,-0.0135954,-0.0162992,-0.0008725,0.0016192,0.000671,0.0055703,0.0010223,-0.0025682,-0.004799,-0.000313,0.0097999,-0.0078727,0.0036038,0.0061798,0.0058968,0.0185749,0.0008975,-0.0005348,0.0052117,-0.0058337,-0.0036523,-0.0236966, -   
 03/09/2018 ,0.0010868,0.0057753,0.0049447,0.002845,-0.0060952,-0.0080158,0.0006687,-0.0021771,-0.0135954,-0.0162992,-0.0008725,0.0016192,0.000671,0.0055703,0.0010223,-0.0025682,-0.004799,-0.000313,0.0097999,-0.0078727,0.0036038,0.0061798,0.0058968,0.0185749,0.0008975,-0.0005348,0.0052117,-0.0058337,-0.0036523,-0.0236966, -   
 04/09/2018 ,-0.0000828,0.0077582,-0.0002189,0.0064199,0.0040151,-0.013487,-0.0072017,0.0070841,-0.0060369,-0.0091696,-0.0014923,0.007441,0.0019031,-0.0026519,0.0059212,-0.0067227,0.0026673,0.0025172,-0.0086813,-0.0005044,0.005988,0.0079098,0.0074304,0.0078745,0.0078631,0.0040086,0.0143416,0.0117016,-0.012035,-0.0163399,-0.018315
 05/09/2018 ,-0.001034,-0.0227006,-0.0092581,-0.0212403,0.0116772,-0.0136291,0.0178302,-0.0035653,-0.0061317,-0.008369,0.0182728,0.0035404,-0.0034256,0.0135626,-0.0294558,0.0150886,0.0143711,0.0085039,-0.0006283,0.0072844,0.0011887,-0.0118223,0.005195,0.0053039,0.0223109,0.0055867,-0.0179718,-0.0111219,0.0290611,0.0116181,-0.0037175
 06/09/2018 ,-0.0036661,0.0045266,-0.0138355,-0.0240194,0.0060491,-0.0266499,0.0101105,-0.0034935,-0.0125263,-0.0121645,-0.0080138,-0.0064412,0.0076606,-0.0016725,0.0084443,0.0064887,-0.0031361,0.0015562,-0.0104689,-0.0225634,-0.0166356,-0.0099813,0.0141152,-0.0009876,0.0145005,0.0029064,0.0039293,-0.000979,-0.0316019,0.0057238,-0.0149813
 07/09/2018 ,0.0011924,-0.0001847,-0.0024791,0.0068912,0.0072471,0.0170295,0.003948,-0.001572,0.0053164,0.0047696,0.0209608,-0.0045161,-0.0050439,0.0146671,-0.0054864,-0.0024016,-0.0023143,-0.0012438,-0.009806,0.0006986,-0.0089778,-0.0000943,0.0030438,0.009018,0.0106604,-0.0055674,0.02685,-0.0329562,0.0003792,0.0056818,0.0111927
 10/09/2018 ,-0.0014785,0.0049614,-0.0118578,-0.0162303,0.0005116,0.0040976,-0.0023267,-0.009926,-0.0064409,-0.0077183,-0.0063963,-0.001943,-0.0264263,-0.0075508,-0.0003469,-0.0036819,-0.002422,0.0034078,-0.0055842,-0.0082301,-0.0027768,-0.0029979,0.0018892,0.0035318,-0.0029139,0.0116742,0.0235819,0.0187722,-0.0041494,-0.0273311,-0.0076046
 11/09/2018 ,0.0056833,0.0214876,0.0267879,0.0305351,0.0049523,0.0121996,0.0063206,0.0078387,0.0135413,0.0161301,0.010981,0.0042318,0.0120968,0.007381,0.0141501,0.0079204,-0.001461,0.0058496,-0.0232609,0.0059471,-0.0003484,0.0010353,-0.0021438,0.0022272,-0.0049699,-0.0034111,-0.0168224,0.0024863,0.0155598,-0.0033223, -   
 12/09/2018 ,0.0002181,0.0025127,-0.0172046,-0.002006,0.0002331,-0.007657,0.0033119,-0.0102407,-0.0084419,-0.0087986,-0.0014414,-0.0145724,0.005936,0.0026005,0.0049365,0.0040183,0.0147741,0.0176614,0.0083034,-0.0054114,-0.0242456,-0.0109849,-0.0021405,0.0043348,0.0040605,-0.005008,0.0203175,-0.0019881,0.000741,0.0300251,-0.0114942
 13/09/2018 ,0.0025303,0.0070461,0.0129295,-0.005065,-0.0006046,-0.0039506, -   ,0.001323,0.0039206,0.0020683,-0.009982,-0.0127744,0.0050348,0.0082353,0.0032621,-0.0025418,0.0021617,0.0071771,-0.002408,0.0024998,-0.0180325,-0.0235886,0.0132134,0.0101351,-0.0001984,-0.0005289,-0.0030941,-0.0214037,-0.0096654,-0.0096774,0.0116279
 14/09/2018 ,-0.0004817,0.0000881,-0.0084607,-0.0114103,0.0040371,0.0037411,-0.0036428,-0.0027238,-0.005572,-0.0084343,0.0060665,0.0079655,-0.0003391,0.0049123,-0.0004734,-0.0065562,0.0016773,-0.0002975,-0.0052424,0.0081592,-0.0083349,0.0089122,-0.0085077,0.0148844,0.0011243,0.0034483,0.0130112,-0.0360956,0.019483,-0.0317074,-0.0115385
 17/09/2018 ,-0.0051759,-0.0136335,-0.0192212,-0.0238908,-0.003226,-0.0082757,0.0045216,0.0004394,-0.0120413,-0.0152322,0.0049396,-0.0019775,-0.0098687,-0.0002326,-0.0111613,-0.0016425,0.008982,0.0005952,0.0028703,-0.0008503,-0.0080365,-0.0124628,-0.0021261,-0.0013041,0.0038986,0.0002637,0.0067114,0.0137931,-0.0113428,0.0327182,-0.0267176
 18/09/2018 ,0.0046943,0.0090917,0.0020662,0.0116749,0.0092464,0.0057093,0.0019247,-0.0002624,0.0035693,0.0038274,-0.0032182,-0.0039564,0.0013692,0.0118604,0.0097811, -   ,-0.0034406,0.0047677,0.0114085,-0.0031224,0.0046083,0.0046434,0.0075188,0.0120991,-0.0043275,0.0031795,0.0066626,-0.0042017,0.0128018,0.0154095,0.0038911
 19/09/2018 ,0.0004645,-0.0119417,-0.000595,-0.0072559,0.0125103,0.0186157,-0.0021312,0.0277874,0.0052447,0.0045425,0.0118364,0.0288749,0.0032518,-0.0036849,-0.0057999,-0.0205052,0.0009532,-0.0165047,0.0013019,0.0099721,0.0133969,0.0139773,-0.0045891,0.0019563,-0.0084245,-0.0290238,-0.0018018,-0.0042463,0.0425532,0.0039651,0.0077821
 20/09/2018 ,0.0037743,0.0114892,-0.0009536,0.0029506,-0.0004509,0.0092401,0.0082374,0.001097,0.0058306,0.009232,-0.0004714,-0.0035143,0.0011651,0.008762,0.0084466,0.0065299,0.0126942,-0.0014931,0.0089782,-0.0064066,-0.0014381,0.0093644,0.0004355,0.0064387,0.0090354,0.0040861,0.0030193,0.0542963,-0.0283567,0.0260252,0.0076923
 21/09/2018 ,-0.0024142,0.0022807,-0.0141317,-0.0200643,-0.007248,-0.0222636,0.0049233,-0.0107445,-0.0217366,-0.0190808,0.0018822,-0.0098915,0.002142,0.0063956,0.0006669,0.0035037,0.0001167,-0.0079296,-0.0097623,0.0101743,-0.0136323,-0.0066318,0.0003739,-0.0006614,0.0008534,0.0027175,-0.0054152,0.0223658,0.0175254,0.0061586,0.0076335
 24/09/2018 ,-0.0008419,0.0145095,0.01831,0.0160574,-0.0106586,0.0271999,-0.0114709,-0.0088315,0.0139997,0.0173795,0.0094416,-0.0077469,0.0013107,-0.0002276,-0.0003352,-0.0141778,-0.0158822,-0.0099269,0.0129562,0.005824,-0.0098541,-0.0049121,-0.0030015,-0.0135321,-0.0158823,0.0005429,-0.0273556,0.0092683,0.0098372,0.0038521,0.0153257
 25/09/2018 ,-0.0021186,-0.0030488,0.0111036,0.0162901,-0.0017397,0.0180258,-0.013449,-0.0055538,0.007227,0.0081402,-0.0061012,-0.0058347,-0.0141788,-0.0077044,-0.0008683,-0.0084113,-0.0137636,-0.000592,-0.0067071,-0.0010526,-0.0012891,-0.0094563,-0.0014465,-0.0091531,-0.0161088,-0.0108755,0.003123,-0.0206037,-0.0243496,-0.0214889,0.0037594
 26/09/2018 ,-0.0037745,-0.0042806,-0.0026244,0.0032258,-0.008897,0.016129,-0.0056856,-0.014818,-0.003932,0.00031,-0.0027901,-0.0188863,-0.0060114,-0.0036498,-0.0048667,-0.0028148,0.0001202,-0.0141888,-0.0073849,-0.008456,-0.0224347,-0.0174386,-0.0015747,-0.0047063,0.0020657,-0.0158948,-0.0024922,0.041461,-0.0117403,-0.0094192, -   
 27/09/2018 ,0.0008071,-0.0032236,0.0050487,0.0099052,-0.0001846,0.0076992,-0.0016612,-0.0077975,0.0066654,0.0061333,-0.0036593,-0.0099206,0.0062737,0.002512,0.0008006,0.0082785,-0.0021676,-0.000329,-0.0006535,0.0025376,-0.0086336,-0.0044491,0.0019597,-0.0001583,-0.0072487,0.0144404,-0.0024969,-0.0094118,0.0075731,-0.0047581, -   
 28/09/2018 ,0.0013574,0.0015764,0.0042262,-0.0007034,-0.0104908,-0.0229906,0.0005068,-0.0071272,0.0013424,0.0024832,-0.002698,-0.0064081,0.0062789,0.0031869,0.001869,-0.0014962,0.0024087,0.0050883,0.0366067,0.0023772,-0.0024673,-0.0036097,0.0131828,-0.0102397,0.0082453,0.0141881,-0.0169067,0.0138557,-0.0130092,0.0031948,0.0187266
 01/10/2018 ,-0.0005809,0.0074946,-0.003027,-0.0087191,-0.0052797,-0.003619,0.0103429,0.0011467,-0.003817,-0.0036851,0.0053896,-0.0010108,0.0069225,0.0054508,-0.0006628,0.0042902,0.0043212,-0.0050504,-0.0072665,0.0103973,-0.0092909,0.0119095,-0.0063763,-0.0037094,-0.0003323,-0.0032319,0.0152866,-0.0112254,0.0020733,-0.0015836,-0.0080646
 02/10/2018 ,-0.0001265,-0.0013009,0.0089329,-0.0143401,0.0040106,-0.013925,0.004936,0.0053811,0.0076829,0.0008039,0.0076924, -   ,0.0060596,0.0002261,-0.0077565,0.0115242,0.0105414,0.0116314,0.0124185,-0.0026386,-0.0021058,0.0002892,-0.0077392,0.0072267,0.0129056,0.0048322,-0.0450845,-0.0466981,-0.0185567,0.0134921,-0.0088823
 03/10/2018 ,-0.002108,-0.002166,0.0087807,-0.0146036,0.0030127,0.0151875,-0.0107442,0.00087,-0.0017012,-0.0003878,-0.0041614,0.0063737,-0.0040441,0.0119693,-0.0088913,-0.0082207,-0.0166983,-0.0046949,0.0028795,0.0014384,0.0028571,0.0065315,-0.0125184,-0.000579,-0.0326585,-0.0184541,-0.0091503,0.0128268,0.0303665,-0.0257612,0.0208178
 04/10/2018 ,-0.0060767,-0.0158799,-0.0120894,-0.0203079,0.0117359,-0.016165,0.0057742,0.0062854,-0.022705,-0.0232027,0.0009357,0.008618,-0.0098894,0.0038177,-0.0162221,0.0124206,-0.0070303,0.0085723,-0.0145372,0.0012821,0.0147923,0.0131668,-0.0074487,0.0001055,0.0036289,0.0117134,-0.0377734,-0.0321324,-0.0296019,-0.0736247,-0.0021914
 05/10/2018 ,-0.0058466,-0.0044392,-0.0160994,-0.0147759,-0.0010924,-0.0118083,-0.0050072,-0.0104464,-0.0086938,-0.0069473,0.0003518,-0.0120916,0.0020472,0.0044733,-0.0087289,-0.0021794,0.0020737,-0.0058496,-0.0248808,0.0032018,-0.0094972,-0.0092749,-0.0052724,-0.0209322,0.017828,0.0234439,0.0020704,-0.0191919,-0.005967,0.0166228,-0.0087209
 08/10/2018 ,0.0023979,-0.0072542,0.0070204,-0.0051121,0.0132323,0.010994,0.0035278,0.0093654,-0.0009912,-0.0035172,0.0158038,0.0073212,0.0006324,0.0118436,-0.0215157,0.0003637,0.0051232,0.0029404,0.0014905,0.0063683,0.0130237,0.009841,0.0171384,0.0012983,0.0061761,0.0013157,0.0055287,0.0020715,-0.0042766,0.0302245,-0.0014652
 09/10/2018 ,-0.0007528,0.0100773,0.0144429,0.0055538,0.0086094,0.0013317,0.0033154,-0.0013082,-0.0063953,-0.0053331,0.001505,-0.0016651,0.0034176,0.010669,0.0060087,0.0093612,-0.0023061,-0.0056395,-0.0133531,0.0104374,0.00281,-0.0054661,0.0049007,-0.0062859,0.0023342,0.004979,-0.0013793,0.001032,0.0014245,-0.0075503,-0.0122302
 10/10/2018 ,-0.030697,-0.045667,-0.0403619,-0.0552455,-0.0486607,-0.0346895,-0.0116257,-0.0281604,-0.0440818,-0.03893,-0.0254815,-0.0246831,-0.0277902,-0.0206821,-0.0494494,-0.0120022,-0.0045226,-0.0231936,-0.0273557,-0.0363909,-0.0236499,-0.0321906,-0.0141117,-0.0380876,0.0039464,-0.0054887,-0.0340278,-0.0494534,-0.052669,-0.0103538,-0.0358974
 11/10/2018 ,-0.0174657,0.0053157,-0.0003264,-0.0026914,-0.0224393,0.0214481,-0.029512,-0.0255925,0.0059463,0.010843,-0.0278771,-0.0183454,-0.018626,-0.0349414,-0.0026848,-0.0216472,-0.0339294,-0.0328968,-0.0203767,-0.0326718,-0.0179458,-0.0217049,-0.0418164,-0.0317821,-0.0363945,-0.027952,0.0028674,0.0044077,-0.0490937,-0.0279475,-0.0076219
 12/10/2018 ,-0.0012308,0.0051371,0.0076672,-0.0107246,-0.0154256,-0.0190774,-0.0039434,-0.0309867,0.0018773,0.0008038,-0.0091317,-0.0182821,-0.0003468,0.0236147,0.0114096,-0.0016722,-0.0039058,0.001864,-0.008615,-0.0147243,0.000192,-0.0357281,-0.0016233,-0.0036329,0.0092677,0.0032319,0.0127208,0.0059267,-0.0198366,-0.0204262,0.0045662
 15/10/2018 ,-0.0047181,-0.0120283,-0.0171821,-0.0189694,-0.0117131,0.0013045,0.0005228,-0.0080224,-0.0150238,-0.0139177,-0.0068814,-0.020007,0.0004612,-0.012142,-0.0190851,-0.0051968,0.0141754,0.002789,-0.0022407,-0.0064569,0.0139022,-0.0092844,0.0131802,-0.0064076,0.0098499,0.0024116,0.0076923,0.0026724,-0.001581,0.0063464,0.0121859
