Date,MSFT-US,AAPL-US,AMZN-US,BRK.B-US,FB-US,JNJ-US,GOOGL-US,XOM-US,UNH-US,PFE-US,V-US,VZ-US,PG-US,T-US,INTC-US,CVX-US,SBAC-US,ROK-US,CLX-US,FE-US,MAT-US,UAA-US,NFX-US,COTY-US,NWS-US
02/06/2017,69.26117,150.77545,1006.73,166.29,153.61,123.40995,996.12,73.2482,174.35226,30.296297,94.87958,42.36126,83.02922,34.640396,34.526554,95.47204,138.69,155.92923,129.5473,27.108824,22.35881,20.11,30.83,17.699455,13.55735
05/06/2017,69.76306,149.30115,1011.34,166.52,153.63,123.6756,1003.88,73.819466,174.33281,30.1194,95.27429,42.29741,83.16981,34.586926,34.545567,95.54613,137.93,155.70839,129.81279,26.795853,22.59667,20.28,30.49,17.625282,13.411573
06/06/2017,69.9947,149.80551,1003,166.13,152.81,124.121506,996.68,74.82373,175.7421,29.858706,94.524345,42.36126,83.22604,34.51563,34.34594,96.45353,136.99,153.38467,129.94553,26.749826,22.59667,20.22,31.06,17.690182,13.508759
07/06/2017,69.86923,150.69785,1010.07,166.5,153.12,124.0456,1001.59,74.54733,178.065,29.793533,94.82036,42.415993,83.19793,34.542366,34.469513,96.08315,135.9,151.25299,130.41962,26.823467,22.170507,20.54,28.9,17.458391,13.411573
08/06/2017,69.44456,150.32928,1010.27,166.94,154.71,123.855865,1004.28,74.28014,176.58768,29.560772,94.82036,42.13322,82.33567,34.310658,34.678658,96.29612,134.27,153.68233,129.4335,26.574932,22.22997,21.16,28.86,17.14316,13.55735
09/06/2017,67.871315,144.5,978.31,170,149.6,124.78559,970.12,75.671394,176.36414,30.510443,93.3106,42.616673,82.62621,34.569103,33.946674,98.51834,134.3,155.67958,130.03084,26.795853,22.071398,21.88,30.06,17.374949,13.70313
12/06/2017,67.35011,141.04704,964.91,170.5,148.44,125.06074,961.81,76.408485,174.21619,30.445265,92.264595,43.045383,82.701195,34.818634,33.96569,100.03686,132.42,154.8826,130.07826,27.164053,22.031754,23.14,30.37,17.894157,13.654537
13/06/2017,68.18982,142.18187,980.79,171.47,150.68,125.25048,970.5,76.43612,175.96564,30.333544,93.82371,42.3795,82.5325,34.47107,34.108276,100.120186,132.05,154.60416,130.35323,27.035183,22.44801,22.95,31.11,17.931244,13.55735
14/06/2017,67.82305,140.79488,976.47,171.45,150.25,125.96205,967.93,75.6161,177.23883,30.435957,94.060555,42.589302,82.88865,34.506718,33.775566,98.70353,132.91,153.4999,131.89874,27.237694,21.952467,22.7,30.06,17.81071,13.605944
15/06/2017,67.465935,139.95102,964.17,170.55,149.8,126.21819,960.18,75.791176,176.03847,30.54768,92.925735,42.543694,83.76963,34.61366,33.56643,98.45353,132.22,155.17065,132.89432,27.421793,20.485666,21.71,29.41,17.616007,13.654537
16/06/2017,67.562454,137.99179,987.71,170.48,150.64,127.461006,958.62,76.92444,177.25836,30.696651,92.925735,42.53458,84.03207,34.720604,33.471363,100.32389,133.05,157.5616,132.26852,27.550665,20.53522,20.99,29.33,17.662369,13.751721
19/06/2017,68.40217,141.93939,995.17,171.55,152.87,127.19536,975.22,76.25185,178.61493,30.929415,93.537544,42.479843,84.219505,34.676044,33.756546,99.49982,132.96,157.53278,133.83298,27.495436,20.247807,21.02,29.24,17.903429,13.848907
20/06/2017,67.475586,140.64937,992.59,170.55,152.25,127.33768,968.99,75.83724,178.85889,31.245972,93.132965,41.905174,84.00394,34.453247,33.13864,98.59241,131.56,155.69878,132.8564,27.495436,19.841463,20.48,29.12,17.671638,13.605944
21/06/2017,67.82305,141.48352,1002.23,169.62,153.91,127.99229,978.59,75.03566,180.46918,31.543901,93.290855,41.421722,83.788376,33.99874,32.872475,96.74982,131.08,153.74954,132.11679,27.090412,19.811731,20.31,27.83,17.597466,13.55735
22/06/2017,67.81341,141.25076,1001.3,168.32,153.4,129.07382,976.62,74.703964,182.01114,31.711496,92.70865,41.430843,83.441605,33.95418,32.663334,96.712776,131.24,154.14322,132.15474,26.860289,20.118965,20.65,27.56,17.690182,13.55735
23/06/2017,68.73031,141.8812,1003.74,167.22,155.07,129.43434,986.09,75.192276,180.79123,31.813906,94.317116,41.40348,83.80712,33.820503,32.501728,97.22205,131.91,155.7372,131.70909,26.61175,20.495577,21.2,27.54,17.745811,13.654537
26/06/2017,68.074005,141.43506,993.98,167.49,153.59,129.34898,972.09,74.85138,180.66437,31.692871,93.961876,41.73186,83.75089,33.99874,32.387657,96.42576,132.8,154.9402,132.07892,27.697947,20.426203,21.56,27.66,17.801443,13.70313
27/06/2017,66.799965,139.40788,976.78,167.35,150.58,128.08716,948.09,74.731606,180.15688,31.441488,93.646095,40.90179,83.04796,33.59771,31.988396,96.36094,135.74,153.02937,129.84125,27.357359,20.446022,21.77,27.4,17.44912,13.70313
28/06/2017,67.36942,141.44472,990.33,169.89,153.24,126.95818,961.01,75.11856,181.23038,31.422865,94.95852,40.90179,82.82304,33.81159,32.51124,96.55538,134.35,154.14322,129.13959,26.786648,20.50549,21.63,27.56,17.439848,13.897499
29/06/2017,66.105034,139.35936,975.93,169.3,151.04,125.838684,937.82,74.35384,180.81076,31.311142,93.17244,40.509552,81.52965,33.526413,31.883827,96.407234,134.52,152.50127,126.31407,26.528906,20.683884,21.31,28.6,17.52329,13.654537
30/06/2017,66.52972,139.68915,968,169.37,150.98,125.50662,929.68,74.381485,180.95714,31.273895,92.540886,40.737595,81.67961,33.624443,32.073956,96.60168,134.9,155.51633,126.333046,26.841879,21.337997,21.76,28.46,17.39349,13.751721
03/07/2017,65.79618,139.1848,953.66,171.8,148.43,126.08534,919.46,75.643745,182.15753,31.488037,92.11657,41.04773,82.23258,33.963093,31.807777,98.42574,134.28,156.36134,126.84502,26.749826,20.802813,22.28,29.39,17.745811,13.897499
04/07/2017,65.79618,139.1848,953.66,171.8,148.43,126.08534,919.46,75.643745,182.15753,31.488037,92.11657,41.04773,82.23258,33.963093,31.807777,98.42574,134.28,156.36134,126.84502,26.749826,20.802813,22.28,29.39,17.745811,13.897499
05/07/2017,66.6745,139.75705,971.4,171.85,150.34,126.7874,932.26,74.49204,183.71902,31.320454,92.76786,40.728477,82.16696,33.972004,32.64433,96.87019,134.41,156.98549,127.14846,26.887901,20.78299,22.14,27.53,17.486206,13.751721
06/07/2017,66.18225,138.43794,965.14,170.2,148.82,125.72484,927.69,73.819466,182.44058,30.929415,92.01791,40.217896,81.88582,33.56575,31.969385,96.12945,134.36,156.31332,126.835556,26.979954,20.574863,20.65,26.24,17.421307,13.265794
07/07/2017,67.04125,139.84435,978.76,171.14,151.44,125.743805,940.81,73.91159,183.43602,31.050444,92.67905,40.180927,82.14823,33.385193,32.20704,95.8239,136.68,157.88808,127.41396,26.924723,20.624418,20.64,26.09,17.421307,13.362981
10/07/2017,67.54316,140.69789,996.47,170.25,153.5,124.80458,951,73.85631,182.45032,31.106308,93.83358,39.922176,81.62337,33.249775,31.988396,95.40724,134.49,158.13774,126.57956,26.979954,20.733437,20.6,26.36,17.08753,13.168611
11/07/2017,67.55281,141.15375,994.13,169.24,155.27,124.50098,953.53,74.26171,181.47438,30.882858,94.14937,39.635693,81.32347,33.042126,32.245064,95.48131,133.6,157.62881,125.13834,26.952337,20.693792,20.25,26.83,16.892822,13.362981
12/07/2017,68.67242,141.35742,1006.51,169.92,158.9,125.449715,967.66,74.5934,182.1966,30.929415,94.90918,39.940662,81.50153,33.249775,32.558765,96.19426,136.25,159.13635,124.683235,27.366566,20.693792,19.96,26.6,16.827923,13.217201
13/07/2017,69.27081,143.32642,1000.63,169.69,159.26,125.09868,968.85,74.602615,181.01569,30.985275,94.672356,40.19017,81.25786,32.690044,32.549267,96.4165,135.91,159.08833,124.0385,27.302128,20.545132,19.93,26.67,16.92991,13.314387
14/07/2017,70.24564,144.5582,1001.81,169.47,159.97,125.80073,976.91,74.88824,182.40154,31.124931,95.64927,40.25486,81.63276,32.771294,32.96753,96.70353,136.49,160.6823,125.06249,27.799202,20.872189,20.39,27.04,17.04117,13.605944
17/07/2017,70.79581,145.06256,1010.04,170.16,159.73,125.373795,975.96,74.50127,181.86478,30.957344,95.5506,40.34727,82.054504,32.852543,32.767902,96.490555,136,159.68369,125.45373,27.836018,20.664063,20.45,26.9,17.096802,13.70313
18/07/2017,70.74754,145.56693,1024.45,170.31,162.86,127.56537,986.95,74.26171,182.35272,31.059757,96.290695,40.070034,83.07608,32.491432,32.82494,96.03686,137.49,158.90588,125.50145,28.02933,20.664063,20.22,26.19,17.15243,13.654537
19/07/2017,71.28802,146.47865,1026.87,171.2,164.14,128.27692,992.77,74.49204,184.63638,31.301826,96.95184,40.15321,83.45353,32.61782,32.85346,96.72204,138.46,160.6823,124.556755,28.379118,21.110048,20.49,27.88,17.337862,13.946093
20/07/2017,71.635506,145.8191,1028.7,171.33,164.53,129.56717,992.19,74.50127,186.8908,31.227348,96.813675,40.86478,83.68969,32.969906,33.034077,96.879456,135.81,160.19258,124.90028,28.747316,21.119959,20.64,26.8,17.51402,13.946093
21/07/2017,71.220474,145.75122,1025.67,171.34,164.43,128.37177,993.84,73.819466,187.16406,31.171482,98.28399,40.874023,83.69913,32.96088,33.01507,95.601685,136.6,158.5122,126.188515,29.216776,21.437105,20.64,26.49,17.541838,14.043277
24/07/2017,71.03709,147.5165,1038.95,171.37,166,126.18969,998.31,73.58912,186.2955,31.022514,99.04382,40.39348,83.29297,32.708103,32.796425,95.555374,136.18,157.43678,125.3106,28.76573,20.614506,20.27,26.66,17.782898,14.043277
25/07/2017,71.60655,148.14694,1039.87,172.94,165.28,125.117645,969.03,73.95766,185.81728,30.817684,98.66883,40.64299,84.19976,32.699074,32.958027,96.657234,135.45,156.61098,126.789665,28.415937,20.90192,20.11,27.84,18.1074,14.140464
26/07/2017,71.47143,148.8453,1052.8,173.02,165.61,124.23533,965.31,74.049805,186.15886,30.622168,99.51748,41.031124,84.35089,34.33312,33.034077,97.33315,135.57,156.30373,127.32402,28.627653,20.733437,19.65,27.99,18.367006,14.189056
27/07/2017,70.61242,146.0325,1046,173.05,170.44,124.121506,952.51,74.473625,184.38268,30.72458,98.25439,44.182392,85.65441,35.578976,33.24322,98.249825,136,158.40657,128.03017,28.76573,21.110048,19.42,28.49,18.858402,14.286241
28/07/2017,70.49659,145.00436,1020.04,174,172.45,125.08921,958.33,73.34035,186.54922,30.864237,97.839935,44.302525,85.210464,35.208828,33.56643,100.11092,137.64,157.9265,126.69425,29.594181,19.459896,19.44,28.66,19.043835,14.383426
31/07/2017,70.16843,144.2575,987.78,174.97,169.25,125.91458,945.5,73.74575,187.19334,30.87355,98.24452,44.72762,85.78665,35.208828,33.71853,101.10168,137.55,158.46419,127.38128,29.373259,19.841463,20.02,28.73,18.988205,14.286241
01/08/2017,70.05262,145.53783,996.19,176.29,169.86,125.715355,946.56,73.865524,187.60323,30.799068,99.53721,45.180443,86.051125,35.10049,34.555065,102.57388,137.43,157.0623,127.03777,29.391672,19.544138,18.3,28.22,18.756414,14.432018
02/08/2017,69.74377,152.41466,995.89,177.85,169.3,125.3833,947.64,74.26171,188.35469,30.949486,99.94181,44.552032,85.99445,34.5498,34.830753,102.27759,138,158.64665,125.930855,29.649408,19.44503,18.56,26.7,18.710056,14.334833
03/08/2017,69.63758,150.89183,986.92,178.99,168.59,126.5123,940.3,74.16036,190.08212,31.42896,99.26092,44.921688,85.82444,34.55882,34.94808,101.32388,138.36,158.94432,128.56453,29.844902,18.810738,18.31,26.38,18.478266,14.237648
04/08/2017,70.149124,151.68716,987.58,179.92,169.62,126.351,945.79,73.90238,190.18944,31.626389,99.556946,45.198925,85.64496,34.694237,34.766106,101.953514,139.96,158.33936,128.33553,29.85421,18.830559,18.39,27.83,18.274292,14.189056
07/08/2017,69.87889,154.03441,992.27,178.04,171.98,126.04741,945.75,73.85631,190.09184,31.316145,100.149025,45.152718,86.37229,34.775494,34.890614,101.64797,139.52,159.22278,129.29933,29.59356,18.612522,18.56,26.44,18.580256,14.383426
08/08/2017,70.25531,155.2662,989.84,176.43,171.23,125.48768,944.19,73.67204,190.20895,31.287941,99.94181,44.91245,86.504524,34.631042,34.871456,102.17574,138.22,159.01154,128.48819,29.742504,18.245821,19.25,26.34,18.450453,14.189056
09/08/2017,69.946434,156.21674,982.01,178.06,171.18,126.398415,940.08,73.90238,190.14064,31.447765,99.6359,44.561275,86.82568,34.631042,35.04385,102.675735,139.03,159.04994,128.06836,29.425997,17.839478,19.1,26.6,18.413366,14.140464
10/08/2017,68.92336,151.24097,956.92,176.36,167.4,126.2656,923.59,73.46513,187.93506,31.419556,98.17545,44.376453,86.65567,34.47757,34.61287,101.953514,139.02,156.47435,127.81071,29.826283,17.581797,18.71,26.26,18.042501,13.605944
11/08/2017,69.975395,153.34422,967.99,175.34,168.08,126.275116,930.09,72.758125,188.37422,31.259735,98.767525,44.413418,86.27782,34.396313,34.354275,101.13871,138.27,155.94379,128.16376,29.9473,17.353848,18.55,25.92,18.061049,13.411573
14/08/2017,71.027435,155.65198,983.3,177.29,170.75,126.635605,938.93,72.77673,189.0476,31.316145,100.524,45.07879,86.57065,34.75743,34.804417,100.65723,140.49,158.16245,129.3661,30.235882,17.27456,18.83,25.81,18.265022,13.411573
15/08/2017,71.046844,157.35603,982.74,177.47,171,126.54076,938.08,72.59997,189.8186,31.381954,101.27395,44.80155,87.09016,34.450485,34.478783,100.527596,141.3,158.3168,130.06271,30.44068,17.334024,18.22,25.49,18.135216,13.314387
16/08/2017,71.46409,156.72307,978.18,178.54,170,127.29022,944.27,72.0697,189.10616,31.363152,102.11903,44.736866,87.31687,34.51368,34.296814,99.91969,143.72,158.22998,130.67343,30.43137,17.26465,18.18,25.19,18.237204,13.265794
17/08/2017,70.25119,153.71425,960.57,177.16,166.91,126.21819,927.66,70.94405,188.0619,30.977694,100.972496,44.256317,86.96737,33.94492,33.683853,99.05928,142.21,155.55792,130.89288,30.394136,17.01688,17.81,24.97,17.764359,13.265794
18/08/2017,70.33851,153.3637,958.47,177.56,167.41,125.82921,926.18,71.29756,186.22717,30.714453,101.318436,44.07149,87.345215,33.737286,33.530617,99.583015,142.9,155.67369,131.42728,30.5617,16.67,17.12,25.31,17.829256,13.362981
21/08/2017,70.008606,153.08133,953.29,178.34,167.78,126.60715,920.87,71.05568,187.40805,30.799065,102.02018,44.487343,87.71359,33.926872,33.44442,98.92835,144.06,154.78622,132.47693,30.645481,16.42,16.59,24.51,18.125946,13.362981
22/08/2017,70.98863,155.58382,966.9,180.45,169.64,127.79305,940.4,71.39059,190.10161,31.165724,102.860306,44.681416,87.64748,34.28798,33.185833,99.470795,145.59,157.4004,132.67732,30.62687,16.31,16.78,24.75,16.419975,13.411573
23/08/2017,70.56169,155.77856,958,179.98,168.71,125.99048,942.58,71.26966,189.56487,31.250336,101.98064,44.616722,87.31687,34.233814,33.195404,99.7046,146.23,154.35214,132.37196,30.654795,16.04,16.99,24.93,15.520632,13.120017
24/08/2017,70.532585,155.08722,952.45,178.43,167.74,126.07587,936.89,71.00916,190.06259,31.240932,102.02018,44.64445,87.15627,34.017147,33.243286,100.480835,148.08,154.46788,130.71156,30.412754,16.24,17.05,25.09,15.057053,13.217201
25/08/2017,70.65873,155.66171,945.26,179.6,166.32,125.722595,930.5,71.37199,189.68196,31.391354,102.14868,44.98637,87.38298,34.297012,33.204983,101.219666,152.1,153.96626,131.18872,30.43137,16.47,17.18,25.31,15.2053995,13.362981
28/08/2017,70.66843,157.22945,946.02,178.7,167.24,125.779915,928.13,71.13941,190.3944,31.46657,102.57368,44.921688,87.345215,34.251877,33.185833,100.78011,152.36,153.92769,131.2078,30.533773,16.47,16.93,25.39,14.917978,13.411573
29/08/2017,70.881905,158.63162,954.06,178.62,168.05,126.22863,935.75,71.12081,191.99493,31.49477,102.56379,44.829273,87.203514,34.170616,33.262447,100.87363,152,154.70906,131.08374,30.403446,16.11,16.43,25.43,15.307386,13.314387
30/08/2017,71.81341,159.06009,967.59,180.35,169.92,125.14022,943.63,70.795204,191.16539,31.447765,102.52425,44.46887,86.778465,34.00811,33.415684,100.75204,153.04,156.86983,131.06465,30.347595,16.12,16.23,25.51,15.442849,13.217201
31/08/2017,72.55085,159.693,980.6,181.16,171.97,126.38139,955.24,71.00916,194.11269,31.889627,102.31669,44.330254,87.15627,33.81853,33.588078,100.64918,153.55,158.25893,132.19064,30.328978,16.22,16.15,26.13,15.489561,13.314387
01/09/2017,71.74548,159.74168,978.25,180.73,172.02,125.102005,951.99,71.232445,194.94221,31.927238,102.692276,44.28404,87.40188,33.836586,33.607235,101.71534,150.9,158.54831,131.66583,30.180027,16.48,16.37,26.1,15.4615345,13.411573
04/09/2017,71.74548,159.74168,978.25,180.73,172.02,125.102005,951.99,71.232445,194.94221,31.927238,102.692276,44.28404,87.40188,33.836586,33.607235,101.71534,150.9,158.54831,131.66583,30.180027,16.48,16.37,26.1,15.4615345,13.411573
05/09/2017,71.42527,157.82344,965.27,176.98,170.72,124.023125,941.48,71.79992,194.51283,31.776814,101.81262,43.76653,87.58135,33.484505,33.540195,102.35129,151.16,157.63191,131.9998,30.27312,16.21,16.76,25.95,15.302712,13.168611
06/09/2017,71.221504,157.6579,967.8,176.79,172.09,124.75829,942.02,73.28838,193.6052,31.955442,101.98064,43.350677,87.58135,33.01505,34.248924,104.54907,150.5,156.58046,130.12949,30.068321,15.69,17.03,26.44,15.405478,13.265794
07/09/2017,72.133606,157.02495,979.47,173.99,173.21,126.20952,949.89,73.52095,194.13422,31.955442,103.344604,42.69455,87.8175,32.139343,34.03822,104.55843,150.65,156.81195,129.80505,29.900757,15.56,17.33,26.22,15.274688,13.411573
08/09/2017,71.784294,154.46404,965.9,175.5,170.95,125.054276,941.41,73.32559,193.72276,32.05885,103.21611,42.611374,87.694695,32.130318,33.703014,103.604485,149.45,158.21068,127.90612,29.984537,15.28,17.42,24.8,15.386795,13.022832
11/09/2017,72.54114,157.25865,977.96,177.87,173.51,127.183395,943.29,73.72563,195.51547,32.26569,104.91612,42.786957,88.78095,32.265736,34.258495,105.23177,150.13,162.86989,128.85085,30.26381,15.58,17.42,25.13,15.620353,13.265794
12/09/2017,72.46352,156.63547,982.58,178.63,172.96,126.62964,946.65,73.95819,193.44847,33.25284,104.97542,43.239784,88.32757,32.73518,34.564976,105.20374,149.74,163.14001,129.3661,29.565628,15.7,17.54,25.82,15.937991,13.216844
13/09/2017,72.97779,155.45721,999.6,178.92,173.05,126.45778,950.44,74.20937,194.29095,32.961395,104.599846,43.664875,88.36536,32.996994,34.794834,106.78426,149.15,163.88278,127.944305,29.304977,16.1,18.12,26.84,16.040756,13.021039
14/09/2017,72.55085,154.12321,992.21,178.57,170.96,128.1095,940.13,74.507065,193.70316,33.591286,104.846954,43.600193,88.36536,32.789345,34.9385,107.03678,148.77,166.06287,128.5741,29.45392,15.84,17.95,27.21,16.031416,13.069991
15/09/2017,73.07482,155.68118,986.79,179.89,171.64,128.3673,935.29,74.488464,194.144,33.243435,104.076,44.228596,88.100876,33.493523,35.436523,107.20512,149.99,167.587,129.9482,29.435305,15.86,17.79,27.11,15.751147,13.167892
18/09/2017,72.929276,154.50296,974.19,181.47,170.01,129.2552,929.75,74.507065,194.15382,33.422062,103.611465,44.441143,87.98752,33.782417,35.436523,107.72884,150.53,168.96643,130.54938,29.090864,14.87,17.37,27.69,15.816543,13.167892
19/09/2017,73.200966,154.5614,969.86,183.01,172.52,129.10248,936.86,74.628006,190.6859,33.32805,104.18472,45.596294,88.95098,34.49563,35.656807,108.804344,145.42,170.86678,131.22687,29.202578,15.05,16.81,27.8,15.52693,13.216844
20/09/2017,72.7158,151.97127,973.21,183.82,172.17,127.19293,947.54,74.93501,191.7635,33.835728,103.74984,45.725674,89.16824,34.694237,35.503567,108.83242,146.08,171.30087,129.17526,29.035013,15.01,16.54,28.66,15.554955,13.314747
21/09/2017,72.00746,149.36163,964.65,183.16,171.11,125.78945,947.55,74.321,191.2345,33.81692,104.08588,45.226646,87.505775,34.50465,35.628075,108.92593,145.01,171.05971,125.32012,28.997776,15,16.49,28.47,14.947707,13.167892
22/09/2017,72.20153,147.90103,955.1,181.86,170.54,125.445724,943.26,74.34891,189.09888,33.807518,104.33298,46.113808,87.12795,34.838684,35.608917,109.69281,142.62,171.27193,123.88878,28.75574,14.52,16.41,28.82,15.08784,13.118941
25/09/2017,71.08567,146.5962,939.79,182.52,162.87,125.235664,934.28,75.33503,187.84496,33.384457,101.82251,46.113808,87.58135,35.31716,35.589767,110.34747,141.46,171.38768,124.4995,28.960539,14.71,16.74,29.52,15.171923,13.314747
26/09/2017,71.08567,149.1182,938.6,181.86,164.21,125.01608,937.43,75.251305,188.7756,33.187027,101.74345,45.753395,87.51521,34.95605,35.88667,109.90792,142.41,170.72209,125.29151,28.699884,14.98,16.54,29.59,15.209292,13.118941
27/09/2017,71.65815,150.17957,950.87,183.27,167.68,123.87992,959.9,75.75366,190.52916,33.32805,102.682396,45.753395,85.83387,35.00119,35.95371,109.84246,142.98,171.05971,123.41167,27.983086,15.01,16.42,29.78,15.237316,13.265795
28/09/2017,71.67755,149.25452,956.4,183.21,168.73,123.61259,964.81,76.460686,192.10638,33.469067,103.36437,45.66099,85.85276,35.24494,36.231453,110.00144,143.76,171.00183,124.07962,27.992397,15.01,16.46,29.55,15.08784,13.363697
29/09/2017,72.27915,150.07245,961.35,183.32,170.87,124.12815,973.72,76.26532,191.86147,33.563084,104.0167,45.734917,85.93778,35.3623,36.470886,109.88921,144.05,171.9086,125.87362,28.699884,15.48,16.48,29.67,15.442849,13.363697
02/10/2017,72.39559,149.77061,959.19,185.41,169.47,125.28342,967.47,75.93971,193.41905,33.91094,104.21439,45.61478,86.68398,35.308136,37.390327,109.82376,142.87,174.31053,123.554794,28.718504,15.38,16.6,29.99,15.554955,13.412649
03/10/2017,72.055984,150.42302,957.1,185.67,169.96,126.12362,972.08,76.06066,194.58485,33.976746,104.362625,46.067593,87.0146,35.642174,37.715958,110.188484,143.77,174.407,123.88878,28.87676,15.68,16.71,30.37,15.620353,13.412649
04/10/2017,72.47321,149.44925,965.45,185.83,168.42,126.87787,966.78,76.08857,196.39714,33.807518,104.08588,46.113808,87.29797,35.660225,37.677647,109.96404,147.21,175.9022,125.28195,29.18396,15.72,16.47,30.3,15.545612,13.412649
05/10/2017,73.71523,151.30913,980.85,187.12,171.24,127.16428,985.19,76.30253,193.8697,33.845127,105.00507,45.99367,86.92959,35.669247,37.859615,110.89928,146.87,176.05655,123.0586,29.16534,15.56,16.53,30.47,15.788512,13.412649
06/10/2017,73.74433,151.22148,989.58,187.43,172.23,127.19293,993.64,76.01413,194.02644,33.892136,105.48938,45.647648,87.21297,35.276176,37.955395,109.44965,147.32,175.86362,123.230354,29.211884,15.55,17.02,30.25,15.76983,13.363697
09/10/2017,74.02573,151.7473,990.99,187.5,172.5,127.41253,992.31,76.31183,192.3023,33.976746,105.76614,45.872093,87.0146,35.01108,38.17568,110.08562,147.73,176.78969,121.970764,29.239809,15.6,16.65,29.99,15.648378,13.265795
10/10/2017,74.02573,151.80571,987.2,188,171.59,127.84217,987.8,76.5258,190.71527,34.221188,106.062645,45.95627,86.542305,35.193905,37.97455,111.10502,148.42,176.27843,123.306694,29.407375,15.51,16.84,30.16,15.704433,13.559503
11/10/2017,74.15187,152.43864,995,187.46,172.74,130.46773,1005.65,76.842094,191.28346,34.26819,107.17951,45.694405,86.391174,34.910526,37.63934,111.600685,151.35,177.25269,124.56628,29.630793,15.66,16.52,30.23,15.741802,13.461601
12/10/2017,74.8311,151.9031,1000.93,186.3,172.55,130.63962,1005.65,76.683945,188.99112,34.174175,106.85334,45.217445,87.04293,32.780613,37.53398,111.42299,152.22,177.97618,124.74759,30.207958,15.62,16.55,29.78,15.657722,13.559503
13/10/2017,75.19011,152.86711,1002.94,187.37,173.74,130.2577,1007.87,76.66535,188.59927,34.164776,107.39696,44.759193,87.88362,32.63435,37.9937,111.441696,150.94,179.3074,125.28195,30.245193,15.74,16.19,29.65,15.937991,13.755308
16/10/2017,75.34538,155.68118,1006.34,187.96,174.52,129.96173,1009.35,77.03745,189.2654,33.82632,107.04114,44.97429,87.978065,33.06399,38.079895,112.34887,149.11,179.81865,125.77817,29.844902,15.75,16.25,30.02,15.723118,13.755308
17/10/2017,75.28714,156.2557,1009.13,187.39,176.11,134.42046,1011,77.17701,199.73772,34.033157,106.28997,45.264202,87.65692,33.118835,38.108627,112.433044,148.46,179.68358,125.83543,29.9473,15.59,16.31,30.22,14.947707,13.657405
18/10/2017,75.30656,155.56433,997,187.85,176.03,134.31543,1012.74,76.99095,201.05043,33.685307,106.54694,45.49801,87.62856,32.64349,38.549194,110.497116,147.4,178.42955,124.96709,29.779741,15.63,16.33,29.65,14.72349,13.80426
19/10/2017,75.59766,151.8836,986.61,187.21,174.56,135.6139,1001.84,76.972336,199.11076,34.07076,105.77602,46.021725,87.16187,32.625206,38.395958,110.54387,148,179.84756,124.1655,30.068321,15.81,16.45,29.27,14.788886,13.608453
20/10/2017,76.47093,152.14651,982.91,189.04,174.98,135.95763,1005.07,77.31654,203.2644,34.239983,106.299866,46.320995,83.983376,32.48809,38.721592,110.955376,147.89,181.83473,121.923035,29.910069,15.97,17.48,29.78,14.807571,13.80426
23/10/2017,76.49034,152.0686,966.3,189.39,171.27,137.12242,985.54,77.437485,202.79417,34.221188,106.28008,45.81598,83.07929,32.222992,39.104683,111.2266,147.99,181.0341,122.686455,29.910069,15.46,16.85,28.52,14.433878,13.706357
24/10/2017,76.51945,152.97423,975.9,189.78,171.8,135.23201,988.49,77.65146,203.91095,34.098965,107.149864,45.76922,82.774765,31.866488,39.219612,111.50717,148.23,182.00836,122.186966,29.798355,15.4,16.3,28.81,14.340456,13.657405
25/10/2017,76.29628,152.30232,972.91,188.71,170.6,135.91942,991.46,77.37237,203.333,33.995544,108.21731,45.488655,82.66057,30.614132,39.056793,110.76833,146.48,180.4553,122.0717,29.64941,15.45,16.01,28.82,14.247032,13.706357
26/10/2017,76.42243,153.27606,972.43,188.61,170.63,135.39432,991.42,77.65146,204.8906,33.60069,108.5237,45.722466,83.26962,30.787813,39.602715,110.76833,146.55,181.38135,122.8113,29.58425,15.37,16.38,29.07,14.237691,13.706357
27/10/2017,81.32253,158.76794,1100.95,188.59,177.88,135.36568,1033.67,77.87472,208.27034,33.469067,108.43475,45.703754,82.83187,31.05291,42.523834,106.18573,146.72,182.10483,122.01408,30.068321,14,16.04,30.1,13.929394,13.657405
30/10/2017,81.40017,162.34157,1110.85,187.85,179.87,133.66621,1033.13,77.716576,205.1257,33.04601,108.760925,44.73114,82.09908,30.659834,42.495094,106.98066,150.17,180.38777,120.371605,30.412754,15.58,16.41,30.09,13.985447,13.85321
31/10/2017,80.71125,164.6006,1105.28,186.94,180.06,133.1029,1033.04,77.53982,205.9388,32.961395,108.701614,44.768543,82.16571,30.760391,43.567776,108.38351,157.18,193.71909,121.53382,30.673409,14.12,12.52,30.79,14.387166,13.608453
01/11/2017,80.71125,162.5071,1103.68,187.17,182.66,133.64711,1042.595,78.02358,205.26286,33.149426,109.77894,44.73114,82.68912,30.668976,44.736214,108.39285,152.58,188.25923,122.96499,30.31036,13.55,12.05,30.9,14.303085,13.755308
02/11/2017,81.55543,163.69505,1094.22,188.61,178.92,133.59935,1042.97,77.70727,206.80089,33.337444,109.689995,44.38511,82.32749,30.321604,45.109737,107.85978,156.1,192.17569,124.17523,30.347595,13.04,11.78,29.49,13.508988,13.755308
03/11/2017,81.642746,167.96979,1111.6,187.27,178.92,133.74258,1049.99,77.381676,208.53484,33.422062,110.06557,44.347694,82.3941,30.440443,44.38185,107.541794,154.53,191.3654,123.05143,30.487228,13.12,11.61,30.66,13.4155655,13.902161
